folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,cocina,cocina_dor,cuart_dorm,num_cuarto,lugar_coc,ab_agua,dotac_agua,excusado,uso_compar,sanit_agua,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,combus,eli_basura,tenencia,estim_pago,escrituras,tot_resid,tot_hom,tot_muj,est_socio,ing_tri,ing_tri_pc
1966565613,2,8,3,3,1,2,1,2,1,1,5,2,2,3,1,0,0,2,1,3,1,4,1000,1,2,2,0,2,9344.25,4672.125
1966565614,1,8,3,2,1,2,2,4,1,3,5,1,2,1,2,0,0,2,1,3,1,4,3000,1,4,2,2,2,55081.95,13770.4875
1966565616,1,8,10,3,1,2,3,6,1,1,5,1,1,1,1,1,0,1,1,3,3,4,4000,1,3,1,2,2,82622.95,27540.98333
1966565618,1,8,3,3,2,,2,2,4,1,1,1,2,1,2,0,0,1,1,3,1,1, ,,5,1,4,2,121721.3,24344.26
1966565920,2,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,2,1,3,1,4,3000,1,2,1,1,2,25826.07,12913.035
1966565921,1,8,3,2,1,2,3,4,1,1,1,1,2,1,1,0,0,2,1,3,1,4,3500,1,2,1,1,2,45855.96,22927.98
1966565922,1,8,10,3,1,2,3,5,1,1,1,1,2,1,1,1,0,2,1,3,1,4,3500,1,2,1,1,2,41086.95,20543.475
1966565923,2,8,3,2,1,2,1,3,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1000,3,2,1,1,2,35217.39,17608.695
1966566204,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,4,2,2,2,92719.77,23179.9425
1966566205,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,3500,1,4,1,3,2,49549.44,12387.36
1966566206,1,8,10,3,1,2,2,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,6000,1,4,1,3,2,96428.56,24107.14
1966566508,7,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2500,2,5,3,2,2,138179.32,27635.864
1966566509,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,4000,3,4,2,2,2,111668.45,27917.1125
1966566511,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,4000,3,4,2,2,2,64442.9,16110.725
1966566713,2,8,10,3,1,2,3,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2500,3,5,2,3,2,38508.17,7701.634
1966566714,1,8,10,2,1,2,2,5,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2500,3,5,1,4,2,48688.51,9737.702
1966566716,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3500,1,3,2,1,2,74016.39,24672.13
1966566718,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,3,1,3,3000,3,4,2,2,2,96983.59,24245.8975
1966566919,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,4000,1,4,2,2,2,173494.55,43373.6375
1966566921,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3500,1,6,3,3,2,156521.72,26086.95333
1966566923,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3500,1,5,1,4,2,85793.46,17158.692
1966566924,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,4,1,3,2,141114.11,35278.5275
1966567019,1,8,3,3,2,,1,1,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1000,1,5,2,3,2,76304.34,15260.868
1966567020,1,8,7,2,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,4,2,2,2,60163.04,15040.76
1966567021,1,8,3,2,1,2,1,2,1,1,1,1,2,1,1,0,0,2,1,3,1,4,2500,1,2,1,1,2,58695.65,29347.825
1966567023,1,8,10,3,1,2,3,5,1,2,1,1,2,1,2,0,0,2,1,3,1,4,6000,1,6,3,3,2,101249.98,16874.99667
1966567024,1,8,3,2,1,2,2,4,1,1,1,1,2,1,1,0,0,2,1,3,1,4,3000,1,1,1,0,2,88043.47,88043.47
1966567301,1,7,3,2,1,2,2,3,1,1,1,1,2,1,1,0,0,2,1,3,1,4,3000,1,2,1,1,2,52826.07,26413.035
1966567303,1,8,3,3,1,1,1,4,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1500,1,1,0,1,2,20543.46,20543.46
1966567304,1,8,3,2,1,2,1,2,1,1,1,2,2,3,0,1,1,2,1,3,1,4,1500,2,4,2,2,2,48448.34,12112.085
1966567305,1,8,10,2,1,2,1,5,1,1,1,1,2,1,0,1,1,2,1,3,1,1, ,,2,1,1,2,79483.68,39741.84
1966567306,1,8,5,2,2,,1,2,1,1,1,1,2,2,0,1,1,2,1,3,1,1, ,,6,3,3,2,53158.68,8859.78
1966567507,1,8,3,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,8000,1,3,2,1,2,29347.82,9782.606667
1966567508,2,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,2,1,3,1,4,5000,1,1,0,1,2,19956.51,19956.51
1966567509,2,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,2,1,3,1,4,4000,1,1,0,1,2,19956.51,19956.51
1966567510,1,7,3,2,1,2,2,3,1,1,1,1,2,1,1,0,0,2,1,3,1,1, ,,2,0,2,2,83946.99,41973.495
1966567511,2,8,3,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,2,2500,,6,1,5,2,78847.79,13141.29833
1966567512,2,8,3,2,1,2,2,3,1,1,1,1,2,1,1,0,0,2,1,3,1,4,2000,1,5,4,1,2,31695.64,6339.128
1966567814,1,8,10,2,1,2,2,3,1,3,1,1,2,1,1,0,0,2,1,3,1,1, ,,4,3,1,2,74036.04,18509.01
1966567815,1,8,10,2,1,2,2,3,1,3,1,1,2,1,1,0,0,2,1,3,1,1, ,,4,1,3,2,80016.38,20004.095
1966567816,1,8,10,2,1,2,1,2,1,3,1,1,2,1,1,0,0,2,1,3,1,4,2500,2,2,1,1,2,49672.11,24836.055
1966567817,1,8,10,2,1,2,2,3,1,3,1,1,2,1,1,0,0,2,1,3,1,4,2000,1,2,1,1,2,25377.04,12688.52
1966567818,1,8,10,3,1,2,1,2,1,3,1,1,2,1,2,0,0,2,1,3,1,2,3000,,3,1,2,2,62213.09,20737.69667
1966568201,2,8,10,2,1,2,1,3,1,3,1,1,2,1,1,0,0,2,1,3,1,4,2000,1,2,1,1,2,32637.35,16318.675
1966568202,2,8,10,3,1,2,3,4,1,3,1,1,2,1,1,0,0,2,1,3,1,4,2500,1,7,4,3,2,136285.69,19469.38429
1966568408,1,8,3,2,1,2,1,2,1,3,1,1,2,1,1,0,0,2,1,3,1,1, ,,4,1,3,2,49695.64,12423.91
1966568409,1,8,10,2,1,2,1,3,1,3,1,1,2,1,1,0,0,2,1,3,1,1, ,,3,2,1,2,164616.82,54872.27333
1966568410,2,8,3,2,1,2,2,4,1,3,1,1,2,1,0,1,1,2,1,3,1,4,3000,2,5,2,3,2,75570.63,15114.126
1966568411,2,8,10,2,1,2,2,5,1,3,1,1,2,1,0,1,1,2,1,3,1,4,3500,1,3,1,2,2,25923.9,8641.3
1966568412,2,8,3,2,1,2,4,5,1,3,1,1,2,1,1,0,0,2,1,3,1,4,2500,2,5,3,2,2,93913.03,18782.606
1966568713,2,8,10,3,1,2,2,4,1,3,1,1,2,1,1,0,0,2,1,3,1,1, ,,5,1,4,2,149262.26,29852.452
1966568714,2,8,10,3,1,2,1,2,1,3,1,1,2,1,1,0,0,2,1,3,1,1, ,,3,2,1,2,104803.27,34934.42333
1966568715,1,8,3,2,1,2,3,4,1,3,1,1,2,1,1,0,0,2,1,3,1,1, ,,6,2,4,2,109672.09,18278.68167
1966568717,1,8,3,3,1,2,1,2,1,3,1,1,2,1,0,1,1,2,1,3,1,1, ,,3,1,2,2,98557.36,32852.45333
1966568919,2,8,10,2,1,2,2,4,1,1,1,1,2,1,0,1,1,2,1,3,1,4,3000,1,1,1,0,2,57228.26,57228.26
1966568921,1,8,3,2,1,2,3,4,1,3,1,1,2,1,3,0,0,2,1,3,1,4,3000,1,5,3,2,2,134388.56,26877.712
1966568922,2,7,6,2,1,2,1,2,2,3,1,1,2,1,1,0,0,2,1,3,1,4,2000,1,1,0,1,2,4402.17,4402.17
1966568923,1,8,10,3,1,2,2,4,1,2,1,1,2,1,1,0,0,2,1,3,1,4,2500,1,4,1,3,2,88043.47,22010.8675
1966569201,2,8,3,2,1,2,1,2,1,,,1,1,2,1,0,0,2,1,3,4,4,2500,1,3,1,2,1,13104.38,4368.126667
1966569202,1,8,3,2,1,2,2,3,1,4,4,1,2,1,1,0,0,2,1,3,4,4,1000,3,5,1,4,1,61145.58,12229.116
1966569203,1,8,3,2,1,1,1,3,1,,,2,2,3,0,1,0,5,1,3,4,4,1500,1,1,1,0,1,13351.64,13351.64
1966569204,2,8,10,2,1,2,2,4,1,,,1,2,2,1,0,0,2,1,3,4,4,2500,2,5,2,3,1,13747.24,2749.448
1966569205,1,8,3,2,1,2,1,2,1,,,2,2,3,0,1,0,2,1,3,4,4,1000,1,4,2,2,1,62251.28,15562.82
1966569206,1,8,10,2,1,2,2,3,2,,,1,2,2,1,0,0,2,1,3,4,4,2500,1,2,2,0,1,48305.76,24152.88
1966569407,1,8,3,2,1,2,1,3,1,,,2,1,3,0,1,0,5,1,3,4,4,1000,1,2,1,1,1,21717.38,10858.69
1966569408,1,8,3,2,1,2,1,2,1,,,1,2,3,1,0,0,5,1,3,4,4,1000,1,3,2,1,1,75039.41,25013.13667
1966569409,1,8,10,2,1,2,2,3,2,,,2,2,3,0,1,0,5,1,3,4,4,3000,2,1,1,0,1,55271.72,55271.72
1966569411,2,8,10,2,1,2,2,3,1,,,2,1,3,0,1,0,5,1,3,4,4,3000,1,2,2,0,1,21746.72,10873.36
1966569412,1,8,10,2,1,2,2,4,1,,,1,2,3,1,0,0,5,2,3,4,2,1200,,4,3,1,1,85744.55,21436.1375
1966569613,1,8,3,2,1,2,1,2,1,4,4,1,2,1,1,0,0,2,1,3,1,2,1500,,2,1,1,1,46057.34,23028.67
1966569615,2,8,10,2,1,2,1,2,1,4,4,1,1,2,1,0,0,2,1,3,1,2,1200,,2,1,1,1,49795.06,24897.53
1966569616,2,8,3,2,1,1,2,3,1,4,3,1,1,2,1,0,0,2,1,3,1,4,1500,1,1,1,0,1,18295.07,18295.07
1966569617,1,8,10,3,1,2,1,4,1,,,1,2,1,1,0,0,2,1,3,1,4,1500,3,2,1,1,1,38852.44,19426.22
1966569618,1,8,10,3,1,1,3,5,1,4,4,1,2,1,2,0,0,2,1,3,1,4,3500,1,4,1,3,1,99442.6,24860.65
1966569819,1,8,10,3,1,2,2,4,1,,,2,2,2,0,1,1,2,1,1,4,4,2000,1,4,1,3,1,32311.46,8077.865
1966569820,1,8,10,3,1,2,1,2,1,,,1,2,2,1,0,0,2,1,3,4,4,1000,1,2,1,1,1,20070.97,10035.485
1966569821,1,8,10,3,1,2,2,4,1,,,2,2,3,1,1,1,2,1,3,4,4,2500,1,2,1,1,1,28375.06,14187.53
1966569822,1,8,3,3,1,2,3,5,1,,,2,2,3,0,1,1,5,1,3,4,4,1200,3,8,4,4,1,56079.3,7009.9125
1966569823,1,8,3,3,1,2,1,4,1,,,1,2,2,1,0,0,2,1,3,4,4,6000,1,1,1,0,1,57293.11,57293.11
1966569824,1,8,3,3,1,2,2,4,1,,,1,2,1,1,0,0,3,1,3,4,4,1000,1,3,2,1,1,67377.02,22459.00667
1966570019,1,8,10,2,2,,2,2,4,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,3,1,2,2,64663.03,21554.34333
1966570020,1,8,10,2,1,2,2,5,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,5,3,2,2,53437.48,10687.496
1966570021,1,8,10,3,1,2,3,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3500,1,4,1,3,2,70826.06,17706.515
1966570022,1,8,10,3,1,2,1,9,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,2,1,1,2,51627.69,25813.845
1966570023,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,3500,1,4,2,2,2,53119.54,13279.885
1966570024,2,8,10,2,1,1,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,2,2500,,4,2,2,2,47690.21,11922.5525
1966570301,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,3,1,2,2,46369.55,15456.51667
1966570302,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2500,1,1,0,1,2,26999.98,26999.98
1966570303,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,6,2,4,2,57228.25,9538.041667
1966570304,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2500,1,2,1,1,2,28271.73,14135.865
1966570305,1,8,10,3,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,2,1,1,2,41086.94,20543.47
1966570306,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,1,0,1,1,3,1,4,4000,1,1,1,0,2,56609.49,56609.49
1966570607,1,8,3,2,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3000,2,4,3,1,2,63934.41,15983.6025
1966570608,1,8,10,2,1,2,3,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3000,1,4,2,2,2,83218,20804.5
1966570609,1,8,10,2,1,2,2,3,1,1,1,1,2,1,2,0,0,1,1,3,1,4,2000,1,3,2,1,2,40131.14,13377.04667
1966570610,1,8,10,2,1,2,2,4,1,1,1,1,2,1,2,1,0,1,1,3,1,4,3500,1,6,4,2,2,95704.89,15950.815
1966570611,1,8,10,2,1,2,3,4,1,1,1,1,2,1,0,1,1,1,1,3,1,4,3500,1,4,1,3,2,76278.66,19069.665
1966570612,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,5,1,4,2,29065.57,5813.114
1966570813,1,8,10,3,1,1,3,7,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3000,1,3,1,2,2,82377.02,27459.00667
1966570815,1,8,10,3,1,2,3,5,1,1,1,1,2,1,1,2,0,1,1,3,1,4,2000,1,3,1,2,2,66393.41,22131.13667
1966570816,1,8,10,2,1,2,3,7,1,1,1,1,2,1,2,0,0,1,1,3,1,4,2000,1,7,3,4,2,54467.19,7781.027143
1966570817,1,8,10,2,1,2,4,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3000,1,3,2,1,2,48196.7,16065.56667
1966570818,1,8,10,2,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,4,1500,1,1,1,0,2,23606.54,23606.54
1966571201,1,8,10,2,1,2,2,3,1,1,3,1,2,1,1,0,0,2,1,3,2,4,2500,2,4,2,2,2,58153.82,14538.455
1966571203,1,8,3,2,1,2,1,3,1,,,2,2,3,0,1,1,5,1,1,2,4,2000,3,4,3,1,2,17109.88,4277.47
1966571204,1,8,10,2,1,2,1,4,1,,,1,1,2,0,1,1,2,1,3,4,4,1500,1,4,2,2,2,29175.81,7293.9525
1966571205,1,7,3,2,1,2,2,3,1,1,3,2,2,3,0,1,1,5,1,1,4,4,2000,1,4,2,2,2,12857.13,3214.2825
1966571206,1,8,3,2,1,1,3,4,1,1,4,2,2,3,0,1,0,5,1,1,4,4,1500,1,5,2,3,2,49922.27,9984.454
1966571507,2,7,10,2,1,2,1,4,1,1,3,1,2,2,0,1,0,2,1,1,4,4,500,1,2,1,1,2,21521.72,10760.86
1966571508,1,7,3,2,1,2,2,3,5,1,4,2,2,3,0,1,0,5,1,1,4,4,1000,3,3,1,2,2,8755.42,2918.473333
1966571509,1,7,3,2,1,2,2,3,1,1,4,1,2,2,0,1,0,2,1,3,4,4,3000,1,2,1,1,2,52826.08,26413.04
1966571510,1,7,10,2,1,2,1,4,1,1,3,1,2,1,1,0,0,2,1,3,4,4,400,3,1,0,1,2,9929.33,9929.33
1966571511,2,8,10,3,1,2,1,2,1,1,3,1,2,2,0,1,0,2,1,3,4,4,2000,3,4,2,2,2,57066.82,14266.705
1966571512,1,8,10,2,1,2,2,4,1,2,2,1,2,1,0,1,0,2,1,3,4,2,1500,,3,2,1,2,26791.62,8930.54
1966571713,2,8,3,2,1,2,1,2,1,1,2,2,2,3,0,1,0,2,1,3,4,4,1700,3,6,3,3,2,29803.27,4967.211667
1966571714,1,7,3,2,1,2,2,3,2,1,2,2,2,3,0,1,0,2,1,1,4,4,1300,1,3,2,1,2,30206.53,10068.84333
1966571715,1,8,10,2,1,2,2,4,1,1,2,2,2,3,0,1,0,2,1,3,4,2,1000,,4,2,2,2,30442.61,7610.6525
1966571716,1,7,10,2,1,2,3,9,1,1,2,1,2,2,0,1,0,2,1,3,1,4,1500,3,7,2,5,2,41631.11,5947.301429
1966571717,1,8,10,2,1,2,1,3,1,1,2,2,2,3,0,1,0,5,1,3,4,4,2000,3,2,1,1,2,22131.14,11065.57
1966571919,1,7,3,2,1,2,2,4,1,1,1,2,2,2,0,1,0,2,1,3,4,4,1500,1,1,1,0,2,8575.42,8575.42
1966571920,2,7,10,2,1,2,1,2,1,1,2,2,2,2,0,0,1,2,1,3,2,4,1200,1,5,1,4,2,5478.26,1095.652
1966571921,1,8,10,2,1,2,2,3,1,1,1,1,2,1,0,1,0,2,1,3,4,4,2000,1,2,0,2,2,5869.56,2934.78
1966571923,1,7,3,2,1,2,2,3,1,2,1,1,2,1,1,0,0,2,1,3,1,4,3000,3,2,1,1,2,11739.12,5869.56
1966571924,1,8,10,2,1,2,2,3,1,1,3,2,2,3,0,1,0,5,1,3,4,4,3000,1,7,2,5,2,66913.02,9559.002857
1966572020,1,7,3,2,1,2,2,4,1,7,1,2,2,3,0,1,0,5,1,3,4,4,1000,1,1,0,1,1,34874.98,34874.98
1966572021,1,7,3,2,1,2,1,2,1,7,2,1,2,1,0,1,0,2,1,1,4,4,1000,3,5,3,2,1,38983.68,7796.736
1966572022,2,7,10,2,1,2,2,3,1,7,1,1,2,1,1,0,0,2,3,1,4,4,1000,3,4,2,2,1,11739.12,2934.78
1966572023,1,6,3,1,1,2,1,2,1,7,1,2,2,3,0,1,0,5,3,3,4,4,1000,1,4,3,1,1,22842.37,5710.5925
1966572024,1,7,3,2,1,2,4,5,1,7,1,1,2,1,1,0,0,2,3,1,4,4,1000,3,2,1,1,1,33321.51,16660.755
1966572301,2,8,3,2,1,2,2,3,2,2,2,2,1,3,0,1,0,5,1,1,4,4,2000,2,3,1,2,1,15163.03,5054.343333
1966572302,1,7,3,2,1,2,2,4,1,2,2,1,2,2,1,0,0,2,1,1,4,4,1000,1,5,4,1,1,33381.17,6676.234
1966572303,1,7,3,2,1,2,1,4,1,2,2,1,2,2,1,0,0,2,1,1,4,4,1000,1,3,0,3,1,27586.92,9195.64
1966572304,1,8,10,2,1,1,1,6,1,2,2,1,2,2,1,0,0,2,1,3,4,2,1000,,1,0,1,1,4010.86,4010.86
1966572305,1,7,3,2,1,2,1,4,2,2,2,1,1,2,0,1,1,2,1,1,6,4,2000,2,6,3,3,1,43012.12,7168.686667
1966572306,1,8,10,3,2,,2,3,3,2,2,1,2,1,1,0,0,2,1,1,4,4,1000,1,3,1,2,1,51603.25,17201.08333
1966572507,2,6,3,2,1,2,1,2,1,7,1,1,2,1,0,1,0,2,3,1,4,4,1000,3,2,1,1,1,2969.01,1484.505
1966572508,2,6,3,1,1,2,1,4,1,1,1,1,2,2,0,1,0,2,3,1,4,4,1000,3,1,1,0,1,11739.12,11739.12
1966572509,2,8,10,2,1,2,3,4,1,7,1,1,2,1,1,0,0,2,3,1,4,4,1000,3,2,1,1,1,23209.21,11604.605
1966572510,1,8,3,2,1,2,3,4,2,7,1,1,2,1,1,0,0,2,3,1,4,4,1000,4,7,2,5,1,32751.17,4678.738571
1966572511,1,8,10,2,1,2,4,5,1,,,1,2,2,1,0,0,2,3,1,4,4,1000,3,2,1,1,1,11639.33,5819.665
1966572512,1,8,10,3,1,2,3,6,1,7,1,1,2,3,1,0,0,5,3,1,4,4,1000,3,6,2,4,1,127233.55,21205.59167
1966572713,2,7,3,2,1,2,2,3,1,2,1,2,2,3,1,0,0,5,1,1,4,4,1500,1,2,1,1,1,12048.17,6024.085
1966572714,1,8,10,2,1,2,1,3,1,2,1,1,2,1,1,0,0,2,1,3,4,4,1000,3,3,1,2,1,19180.32,6393.44
1966572716,2,7,3,2,1,2,2,5,2,2,1,3,,, , , ,5,3,1,4,4,1500,3,9,4,5,1,41206.2,4578.466667
1966572717,1,7,3,1,2,,1,1,1,,,3,,, , , ,5,5,1,6,4,100,3,1,1,0,1,8852.45,8852.45
1966572718,1,7,3,1,1,1,2,3,1,,,2,2,2,0,1,0,2,3,1,4,4,1000,3,3,0,3,1,11924.24,3974.746667
1966573019,1,7,8,2,1,2,3,4,1,1,1,1,2,1,1,1,0,1,1,3,2,4,1000,1,2,1,1,2,9293.47,4646.735
1966573020,1,7,10,2,1,2,2,3,1,2,1,1,2,1,1,0,0,2,1,3,4,4,1000,3,4,2,2,2,8606.72,2151.68
1966573021,1,7,7,2,2,,3,5,3,1,1,1,1,1,1,1,0,2,1,1,4,4,1500,1,6,4,2,2,18438.25,3073.041667
1966573022,1,8,10,2,1,2,1,4,1,1,1,1,2,1,1,1,0,2,1,3,6,4,1500,1,1,1,0,2,16141.3,16141.3
1966573023,1,7,10,2,1,2,3,5,1,1,1,1,2,1,1,1,0,2,1,3,5,4,1500,1,4,1,3,2,7749.76,1937.44
1966573024,1,7,4,2,1,2,2,4,1,1,1,1,2,1,1,1,0,2,1,3,3,4,1500,1,2,1,1,2,66521.72,33260.86
1966573401,1,7,8,2,1,2,2,3,1,2,1,1,2,1,1,0,0,2,1,1,4,4,1000,3,2,1,1,2,63425.51,31712.755
1966573402,1,7,7,2,1,2,2,4,1,2,1,1,2,1,1,0,0,2,1,3,4,4,500,2,4,1,3,2,14576.07,3644.0175
1966573403,1,7,8,2,1,1,4,6,1,2,1,1,2,1,0,1,1,2,1,1,4,4,700,3,8,5,3,2,63195.61,7899.45125
1966573404,2,8,7,2,1,2,3,4,1,2,1,1,2,1,1,0,0,2,1,3,4,4,1500,2,1,1,0,2,4891.3,4891.3
1966573405,2,7,8,2,1,2,4,6,1,2,1,1,2,1,1,0,0,2,1,3,4,4,1000,3,3,3,0,2,14859.77,4953.256667
1966573406,2,7,10,2,1,2,1,2,1,2,1,1,1,1,1,0,0,2,1,3,4,4,1000,3,2,0,2,2,8804.34,4402.17
1966573607,1,7,3,2,1,2,1,3,1,1,1,1,2,1,1,0,0,2,1,1,4,4,1800,4,2,1,1,2,16918.02,8459.01
1966573608,1,8,10,2,1,2,3,4,1,2,1,2,2,3,0,0,1,2,1,3,4,4,1400,1,1,1,0,2,8360.64,8360.64
1966573609,1,8,10,3,1,2,1,2,1,7,1,2,2,3,0,1,0,2,1,3,4,1, ,,2,2,0,2,11803.27,5901.635
1966573610,1,7,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,2,1,3,2,4,1500,3,4,2,2,2,52866.86,13216.715
1966573611,1,7,7,1,1,2,2,3,1,1,2,1,2,1,1,0,0,2,1,3,4,4,1500,3,3,1,2,2,44754.09,14918.03
1966573612,1,7,10,2,1,2,4,5,1,2,1,1,2,1,1,1,0,2,1,3,4,4,2000,3,4,1,3,2,41984.23,10496.0575
1966573813,1,8,7,2,1,2,1,2,1,1,1,1,2,1,0,1,0,2,1,3,4,4,2500,1,4,1,3,2,28079.98,7019.995
1966573814,1,7,7,2,1,2,2,5,1,2,1,1,2,1,1,1,0,2,1,3,4,4,2000,1,3,2,1,2,2760.49,920.1633333
1966573815,1,7,7,2,1,2,3,6,1,2,1,1,2,1,1,0,0,2,1,3,2,4,3000,1,2,1,1,2,20001.62,10000.81
1966573817,1,7,7,2,1,2,2,3,1,1,1,1,2,2,0,1,0,2,1,3,4,1, ,,5,2,3,2,20852.45,4170.49
1966573818,1,7,7,2,1,2,3,4,1,2,1,1,2,1,1,2,0,2,1,1,2,4,1500,1,3,2,1,2,81460.29,27153.43
1966574302,1,8,3,2,1,2,2,3,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1500,1,2,1,1,2,28027.14,14013.57
1966574304,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,2,1,3,1,4,2000,1,3,2,1,2,69211.9,23070.63333
1966574305,1,8,10,2,1,2,1,2,1,1,1,1,2,2,0,1,0,2,1,3,1,4,2000,4,1,1,0,2,29347.82,29347.82
1966574507,2,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,2,1,3,1,2,1000,,4,1,3,2,60407.57,15101.8925
1966574508,2,8,10,2,1,2,1,2,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1200,1,2,1,1,2,41380.41,20690.205
1966574509,1,8,10,2,1,2,2,5,1,1,1,1,2,2,1,0,0,2,1,3,1,4,1500,1,4,3,1,2,48913.04,12228.26
1966574511,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1500,1,4,2,2,2,103793.44,25948.36
1966574512,1,8,3,2,2,,1,1,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1500,1,2,0,2,2,24945.64,12472.82
1966574713,1,8,10,2,1,2,2,3,1,1,1,1,2,1,2,0,0,2,1,3,1,4,1500,1,2,1,1,2,11655.72,5827.86
1966574715,1,6,3,3,1,2,2,3,1,1,1,1,2,2,1,0,0,2,1,3,1,1, ,,4,2,2,2,81806.54,20451.635
1966574716,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1500,1,4,1,3,2,331622.92,82905.73
1966574717,1,8,3,2,1,2,1,3,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1000,1,3,1,2,2,121967.19,40655.73
1966574718,1,8,10,2,1,2,4,5,1,1,1,1,2,1,1,1,0,2,1,3,1,4,2000,3,3,1,2,2,22131.13,7377.043333
1966574919,1,8,10,2,1,2,3,6,1,1,1,1,2,1,1,0,0,2,1,3,1,2,2000,,5,4,1,2,30815.21,6163.042
1966574920,1,8,10,3,1,2,1,2,1,1,1,1,2,1,1,0,0,2,1,3,1,2,1500,,3,1,2,2,41468.45,13822.81667
1966574921,1,8,10,2,1,2,3,4,1,1,1,1,2,1,1,0,0,2,1,3,1,1, ,,6,1,5,2,62706.48,10451.08
1966574922,1,8,10,2,1,2,3,5,1,1,1,1,2,1,2,0,0,2,1,3,1,4,1500,1,2,1,1,2,99782.58,49891.29
1966574924,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,2,1,3,1,4,1500,1,2,1,1,2,21717.38,10858.69
1966575202,2,8,10,2,1,2,3,4,1,3,1,1,2,1,2,0,0,2,1,3,1,5,3500,,3,1,2,2,66758.24,22252.74667
1966575203,2,8,10,3,1,2,3,4,1,3,1,1,2,1,1,0,0,2,1,3,1,4,3000,2,5,2,3,2,93362.63,18672.526
1966575205,1,8,10,2,1,2,2,3,1,3,1,1,2,1,1,0,0,2,1,3,1,4,5000,2,3,2,1,2,177537.36,59179.12
1966575206,1,8,10,2,1,2,2,3,1,3,1,1,2,1,1,0,0,2,1,3,1,4,4000,2,3,2,1,2,71703.28,23901.09333
1966575407,1,8,10,2,1,2,1,3,1,3,1,1,2,1,1,0,0,2,1,3,1,4,2000,3,3,1,2,2,38885.86,12961.95333
